FrameNumber,CocaineLeverPress,SucrosePump,SucroseLeverCue,SucroseLeverPress,CocaineLeverCue,CocainePump,Licks,TrueSucrosePresses,FalseSucrosePresses,TrueCocainePresses,FalseCocainePresses,DeliberatePress,non_deliberatePress,timeData,Trial,trialClass
18916,0,0,0,0,0,0,0,0,0,0,0,0,0,1266.42787801694,33,0
18917,0,0,1,0,0,0,0,0,0,0,0,0,0,1266.49482810565,33,0
19402,0,0,0,0,0,0,0,0,0,0,0,0,0,1298.96562112945,34,0
19403,0,0,0,0,0,0,0,0,0,0,0,0,0,1299.03257121816,34,0
19404,0,0,0,0,0,0,0,0,0,0,0,0,0,1299.09952130687,34,0
19405,0,0,0,0,0,0,0,0,0,0,0,0,0,1299.16647139557,34,0
19406,0,0,0,0,0,0,0,0,0,0,0,0,0,1299.23342148428,34,0
19407,0,0,0,0,0,0,0,0,0,0,0,0,0,1299.30037157299,34,0
19408,0,0,0,0,0,0,0,0,0,0,0,0,0,1299.3673216617,34,0
19409,0,0,0,0,0,0,0,0,0,0,0,0,0,1299.43427175041,34,0
19410,0,0,0,1,0,0,0,0,1,0,0,0,1,1299.50122183912,34,0
19411,0,0,0,0,0,0,0,0,0,0,0,0,0,1299.56817192783,34,0
19412,0,0,0,0,0,0,0,0,0,0,0,0,0,1299.63512201654,34,0
19413,0,0,0,0,0,0,0,0,0,0,0,0,0,1299.70207210525,34,0
19414,0,0,0,0,0,0,0,0,0,0,0,0,0,1299.76902219395,34,0
19415,0,0,0,0,0,0,0,0,0,0,0,0,0,1299.83597228266,34,0
19416,0,0,0,0,0,0,0,0,0,0,0,0,0,1299.90292237137,34,0
19417,0,0,0,1,0,0,1,1,0,0,0,0,1,1299.96987246008,34,0
19418,0,0,0,0,0,0,1,0,0,0,0,0,0,1300.03682254879,34,0
19419,0,0,0,0,0,0,1,0,0,0,0,0,0,1300.1037726375,34,0
19420,0,0,0,1,0,0,0,0,0,0,0,0,1,1300.17072272621,34,0
19421,0,0,0,0,0,0,1,0,0,0,0,0,0,1300.23767281492,34,0
19422,0,0,0,0,0,0,0,0,0,0,0,0,0,1300.30462290363,34,0
19423,0,0,0,0,0,0,0,0,0,0,0,0,0,1300.37157299233,34,0
19424,0,0,0,0,0,0,0,0,0,0,0,0,0,1300.43852308104,34,0
19425,0,0,0,0,0,0,0,0,0,0,0,0,0,1300.50547316975,34,0
19426,0,0,0,0,0,0,0,0,0,0,0,0,0,1300.57242325846,34,0
19427,0,0,0,0,0,0,0,0,0,0,0,0,0,1300.63937334717,34,0
19428,0,0,0,0,0,0,0,0,0,0,0,0,0,1300.70632343588,34,0
19429,0,0,0,0,0,0,0,0,0,0,0,0,0,1300.77327352459,34,0
19430,0,0,0,0,0,0,0,0,0,0,0,0,0,1300.8402236133,34,0
19431,0,0,0,0,0,0,0,0,0,0,0,0,0,1300.90717370201,34,0
19432,0,0,1,0,0,0,0,0,0,0,0,0,0,1300.97412379071,34,0
19941,0,0,0,0,0,0,0,0,0,0,0,0,0,1335.05171894353,35,0
19942,0,0,0,0,0,0,0,0,0,0,0,0,0,1335.11866903224,35,0
19943,0,0,0,0,0,0,0,0,0,0,0,0,0,1335.18561912095,35,0
19944,0,0,0,0,0,0,0,0,0,0,0,0,0,1335.25256920965,35,0
19945,0,0,0,0,0,0,0,0,0,0,0,0,0,1335.31951929836,35,0
19946,0,0,0,0,0,0,0,0,0,0,0,0,0,1335.38646938707,35,0
19947,0,0,0,0,0,0,0,0,0,0,0,0,0,1335.45341947578,35,0
19948,0,0,0,0,0,0,0,0,0,0,0,0,0,1335.52036956449,35,0
19949,0,0,0,0,0,0,0,0,0,0,0,0,0,1335.5873196532,35,0
19950,0,0,0,0,0,0,0,0,0,0,0,0,0,1335.65426974191,35,0
19951,0,0,0,0,0,0,0,0,0,0,0,0,0,1335.72121983062,35,0
19952,0,0,0,0,0,0,1,0,0,0,0,0,0,1335.78816991933,35,0
19953,0,0,0,0,0,0,0,0,0,0,0,0,0,1335.85512000803,35,0
19954,0,0,0,0,0,0,1,0,0,0,0,0,0,1335.92207009674,35,0
19955,0,0,0,0,0,0,1,0,0,0,0,0,0,1335.98902018545,35,0
19956,0,0,0,1,0,0,0,1,0,0,0,1,0,1336.05597027416,35,0
19957,0,0,0,0,0,0,1,0,0,0,0,0,0,1336.12292036287,35,0
19958,0,0,0,0,0,0,0,0,0,0,0,0,0,1336.18987045158,35,0
19959,0,0,0,0,0,0,0,0,0,0,0,0,0,1336.25682054029,35,0
19960,0,0,0,0,0,0,0,0,0,0,0,0,0,1336.323770629,35,0
19961,0,0,0,0,0,0,0,0,0,0,0,0,0,1336.3907207177,35,0
19962,0,0,0,0,0,0,0,0,0,0,0,0,0,1336.45767080641,35,0
19963,1,0,0,0,0,0,0,0,0,0,1,0,1,1336.52462089512,35,0
19964,0,0,0,1,0,0,0,0,1,0,0,0,1,1336.59157098383,35,0
19965,0,0,0,0,0,0,0,0,0,0,0,0,0,1336.65852107254,35,0
19966,0,0,0,0,0,0,0,0,0,0,0,0,0,1336.72547116125,35,0
19967,0,0,0,1,0,0,0,0,1,0,0,0,1,1336.79242124996,35,0
19968,0,0,0,0,0,0,0,0,0,0,0,0,0,1336.85937133867,35,0
19969,0,0,0,0,0,0,0,0,0,0,0,0,0,1336.92632142738,35,0
19970,0,0,0,0,0,0,0,0,0,0,0,0,0,1336.99327151608,35,0
19971,0,0,1,0,0,0,0,0,0,0,0,0,0,1337.06022160479,35,0
20548,0,0,0,0,0,0,0,0,0,0,0,0,0,1375.69042278981,36,1
20549,0,0,0,0,0,0,0,0,0,0,0,0,0,1375.75737287852,36,1
20550,0,0,0,0,0,0,0,0,0,0,0,0,0,1375.82432296723,36,1
20551,0,0,0,0,0,0,0,0,0,0,0,0,0,1375.89127305594,36,1
20552,0,0,0,0,0,0,0,0,0,0,0,0,0,1375.95822314465,36,1
20553,0,0,0,0,0,0,0,0,0,0,0,0,0,1376.02517323335,36,1
20554,0,0,0,0,0,0,0,0,0,0,0,0,0,1376.09212332206,36,1
20555,0,0,0,0,0,0,0,0,0,0,0,0,0,1376.15907341077,36,1
20556,0,0,0,0,0,0,0,0,0,0,0,0,0,1376.22602349948,36,1
20557,0,0,0,0,0,0,0,0,0,0,0,0,0,1376.29297358819,36,1
20558,0,0,0,0,0,0,0,0,0,0,0,0,0,1376.3599236769,36,1
20559,0,0,0,0,0,0,0,0,0,0,0,0,0,1376.42687376561,36,1
20560,0,0,0,0,0,0,0,0,0,0,0,0,0,1376.49382385432,36,1
20561,0,0,0,0,0,0,0,0,0,0,0,0,0,1376.56077394303,36,1
20562,0,0,0,0,0,0,0,0,0,0,0,0,0,1376.62772403173,36,1
20563,1,0,0,0,0,0,1,0,0,1,0,1,0,1376.69467412044,36,1
20564,0,0,0,0,0,0,0,0,0,0,0,0,0,1376.76162420915,36,1
20565,0,0,0,0,0,0,0,0,0,0,0,0,0,1376.82857429786,36,1
20566,0,0,0,0,0,0,1,0,0,0,0,0,0,1376.89552438657,36,1
20567,0,0,0,0,0,0,1,0,0,0,0,0,0,1376.96247447528,36,1
20568,0,0,0,0,0,0,1,0,0,0,0,0,0,1377.02942456399,36,1
20569,0,0,0,0,0,0,1,0,0,0,0,0,0,1377.0963746527,36,1
20570,0,0,0,1,0,0,0,0,1,0,0,0,1,1377.16332474141,36,1
20571,0,0,0,0,0,0,1,0,0,0,0,0,0,1377.23027483011,36,1
20572,0,0,0,0,0,0,1,0,0,0,0,0,0,1377.29722491882,36,1
20573,0,0,0,0,0,0,0,0,0,0,0,0,0,1377.36417500753,36,1
20574,0,0,0,0,0,0,1,0,0,0,0,0,0,1377.43112509624,36,1
20575,0,0,0,0,0,0,1,0,0,0,0,0,0,1377.49807518495,36,1
20576,0,0,0,0,0,0,0,0,0,0,0,0,0,1377.56502527366,36,1
20577,0,0,0,0,0,0,1,0,0,0,0,0,0,1377.63197536237,36,1
20578,0,0,0,0,1,0,1,0,0,0,0,0,0,1377.69892545108,36,1
21089,0,0,0,0,0,0,0,0,0,0,0,0,0,1411.91042078131,37,0
21090,0,0,0,0,0,0,0,0,0,0,0,0,0,1411.97737087002,37,0
21091,0,0,0,0,0,0,0,0,0,0,0,0,0,1412.04432095873,37,0
21092,0,0,0,0,0,0,0,0,0,0,0,0,0,1412.11127104743,37,0
21093,0,0,0,0,0,0,0,0,0,0,0,0,0,1412.17822113614,37,0
21094,0,0,0,0,0,0,0,0,0,0,0,0,0,1412.24517122485,37,0
21095,0,0,0,0,0,0,1,0,0,0,0,0,0,1412.31212131356,37,0
21096,0,0,0,0,0,0,1,0,0,0,0,0,0,1412.37907140227,37,0
21097,0,0,0,0,0,0,0,0,0,0,0,0,0,1412.44602149098,37,0
21098,0,0,0,0,0,0,1,0,0,0,0,0,0,1412.51297157969,37,0
21099,0,0,0,0,0,0,0,0,0,0,0,0,0,1412.5799216684,37,0
21100,0,0,0,0,0,0,0,0,0,0,0,0,0,1412.6468717571,37,0
21101,0,0,0,0,0,0,1,0,0,0,0,0,0,1412.71382184581,37,0
21102,0,0,0,0,0,0,1,0,0,0,0,0,0,1412.78077193452,37,0
21103,0,0,0,0,0,0,1,0,0,0,0,0,0,1412.84772202323,37,0
21104,0,0,0,1,0,0,0,1,0,0,0,1,0,1412.91467211194,37,0
21105,1,0,0,0,0,0,0,0,0,0,1,0,1,1412.98162220065,37,0
21106,0,0,0,0,0,0,0,0,0,0,0,0,0,1413.04857228936,37,0
21107,0,0,0,0,0,0,0,0,0,0,0,0,0,1413.11552237807,37,0
21108,0,0,0,0,0,0,0,0,0,0,0,0,0,1413.18247246678,37,0
21109,0,0,0,0,0,0,0,0,0,0,0,0,0,1413.24942255548,37,0
21110,0,0,0,1,0,0,0,0,1,0,0,0,1,1413.31637264419,37,0
21111,0,0,0,0,0,0,0,0,0,0,0,0,0,1413.3833227329,37,0
21112,0,0,0,0,0,0,0,0,0,0,0,0,0,1413.45027282161,37,0
21113,0,0,0,1,0,0,0,0,1,0,0,0,1,1413.51722291032,37,0
21114,0,0,0,0,0,0,0,0,0,0,0,0,0,1413.58417299903,37,0
21115,0,0,0,0,0,0,1,0,0,0,0,0,0,1413.65112308774,37,0
21116,0,0,0,0,0,0,1,0,0,0,0,0,0,1413.71807317645,37,0
21117,0,0,0,0,0,0,0,0,0,0,0,0,0,1413.78502326516,37,0
21118,0,0,0,0,0,0,0,0,0,0,0,0,0,1413.85197335386,37,0
21119,0,0,1,0,0,0,0,0,0,0,0,0,0,1413.91892344257,37,0
21649,0,0,0,0,0,0,0,0,0,0,0,0,0,1449.40247045827,38,1
21650,0,0,0,0,0,0,0,0,0,0,0,0,0,1449.46942054698,38,1
21651,0,0,0,0,0,0,0,0,0,0,0,0,0,1449.53637063569,38,1
21652,0,0,0,0,0,0,0,0,0,0,0,0,0,1449.6033207244,38,1
21653,0,0,0,0,0,0,0,0,0,0,0,0,0,1449.67027081311,38,1
21654,0,0,0,0,0,0,0,0,0,0,0,0,0,1449.73722090182,38,1
21655,0,0,0,0,0,0,0,0,0,0,0,0,0,1449.80417099053,38,1
21656,0,0,0,0,0,0,0,0,0,0,0,0,0,1449.87112107924,38,1
21657,0,0,0,0,0,0,0,0,0,0,0,0,0,1449.93807116794,38,1
21658,0,0,0,0,0,0,0,0,0,0,0,0,0,1450.00502125665,38,1
21659,0,0,0,0,0,0,0,0,0,0,0,0,0,1450.07197134536,38,1
21660,0,0,0,0,0,0,0,0,0,0,0,0,0,1450.13892143407,38,1
21661,0,0,0,0,0,0,0,0,0,0,0,0,0,1450.20587152278,38,1
21662,0,0,0,0,0,0,0,0,0,0,0,0,0,1450.27282161149,38,1
21663,0,0,0,0,0,0,0,0,0,0,0,0,0,1450.3397717002,38,1
21664,1,0,0,0,0,0,0,0,0,1,0,1,0,1450.40672178891,38,1
21665,0,0,0,0,0,0,1,0,0,0,0,0,0,1450.47367187762,38,1
21666,0,0,0,0,0,0,0,0,0,0,0,0,0,1450.54062196632,38,1
21667,0,0,0,0,0,0,1,0,0,0,0,0,0,1450.60757205503,38,1
21668,0,0,0,0,0,0,1,0,0,0,0,0,0,1450.67452214374,38,1
21669,0,0,0,0,0,0,1,0,0,0,0,0,0,1450.74147223245,38,1
21670,0,0,0,0,0,0,0,0,0,0,0,0,0,1450.80842232116,38,1
21671,0,0,0,0,0,0,0,0,0,0,0,0,0,1450.87537240987,38,1
21672,0,0,0,0,0,0,0,0,0,0,0,0,0,1450.94232249858,38,1
21673,0,0,0,0,0,0,0,0,0,0,0,0,0,1451.00927258729,38,1
21674,0,0,0,0,0,0,0,0,0,0,0,0,0,1451.076222676,38,1
21675,0,0,0,0,0,0,0,0,0,0,0,0,0,1451.1431727647,38,1
21676,0,0,0,0,0,0,0,0,0,0,0,0,0,1451.21012285341,38,1
21677,0,0,0,0,0,0,0,0,0,0,0,0,0,1451.27707294212,38,1
21678,0,0,0,1,0,0,0,0,1,0,0,0,1,1451.34402303083,38,1
21679,0,0,0,0,1,0,0,0,0,0,0,0,0,1451.41097311954,38,1
22225,0,0,0,0,0,0,0,0,0,0,0,0,0,1487.96572155458,39,0
22226,0,0,0,0,0,0,0,0,0,0,0,0,0,1488.03267164329,39,0
22227,0,0,0,0,0,0,0,0,0,0,0,0,0,1488.099621732,39,0
22228,0,0,0,0,0,0,0,0,0,0,0,0,0,1488.16657182071,39,0
22229,0,0,0,0,0,0,0,0,0,0,0,0,0,1488.23352190942,39,0
22230,0,0,0,0,0,0,0,0,0,0,0,0,0,1488.30047199813,39,0
22231,0,0,0,0,0,0,0,0,0,0,0,0,0,1488.36742208683,39,0
22232,0,0,0,0,0,0,0,0,0,0,0,0,0,1488.43437217554,39,0
22233,0,0,0,0,0,0,0,0,0,0,0,0,0,1488.50132226425,39,0
22234,0,0,0,0,0,0,0,0,0,0,0,0,0,1488.56827235296,39,0
22235,0,0,0,0,0,0,0,0,0,0,0,0,0,1488.63522244167,39,0
22236,0,0,0,0,0,0,1,0,0,0,0,0,0,1488.70217253038,39,0
22237,0,0,0,0,0,0,0,0,0,0,0,0,0,1488.76912261909,39,0
22238,0,0,0,0,0,0,0,0,0,0,0,0,0,1488.8360727078,39,0
22239,0,0,0,0,0,0,0,0,0,0,0,0,0,1488.90302279651,39,0
22240,0,0,0,1,0,0,0,1,0,0,0,1,0,1488.96997288521,39,0
22241,0,0,0,0,0,0,0,0,0,0,0,0,0,1489.03692297392,39,0
22242,0,0,0,0,0,0,0,0,0,0,0,0,0,1489.10387306263,39,0
22243,0,0,0,0,0,0,0,0,0,0,0,0,0,1489.17082315134,39,0
22244,0,0,0,0,0,0,0,0,0,0,0,0,0,1489.23777324005,39,0
22245,0,0,0,0,0,0,0,0,0,0,0,0,0,1489.30472332876,39,0
22246,0,0,0,0,0,0,0,0,0,0,0,0,0,1489.37167341747,39,0
22247,0,0,0,0,0,0,0,0,0,0,0,0,0,1489.43862350618,39,0
22248,0,0,0,0,0,0,0,0,0,0,0,0,0,1489.50557359488,39,0
22249,0,0,0,0,0,0,0,0,0,0,0,0,0,1489.57252368359,39,0
22250,0,0,0,0,0,0,0,0,0,0,0,0,0,1489.6394737723,39,0
22251,0,0,0,0,0,0,0,0,0,0,0,0,0,1489.70642386101,39,0
22252,0,0,0,0,0,0,0,0,0,0,0,0,0,1489.77337394972,39,0
22253,0,0,0,0,0,0,0,0,0,0,0,0,0,1489.84032403843,39,0
22254,0,0,0,0,0,0,0,0,0,0,0,0,0,1489.90727412714,39,0
22255,0,0,1,0,0,0,0,0,0,0,0,0,0,1489.97422421585,39,0
22780,0,0,0,0,0,0,0,0,0,0,0,0,0,1525.123020788,40,0
22781,0,0,0,0,0,0,0,0,0,0,0,0,0,1525.18997087671,40,0
22782,0,0,0,0,0,0,0,0,0,0,0,0,0,1525.25692096542,40,0
22783,0,0,0,0,0,0,0,0,0,0,0,0,0,1525.32387105413,40,0
22784,0,0,0,0,0,0,0,0,0,0,0,0,0,1525.39082114284,40,0
22785,0,0,0,0,0,0,0,0,0,0,0,0,0,1525.45777123155,40,0
22786,0,0,0,0,0,0,0,0,0,0,0,0,0,1525.52472132026,40,0
22787,0,0,0,0,0,0,0,0,0,0,0,0,0,1525.59167140896,40,0
22788,0,0,0,0,0,0,0,0,0,0,0,0,0,1525.65862149767,40,0
22789,0,0,0,0,0,0,0,0,0,0,0,0,0,1525.72557158638,40,0
22790,0,0,0,0,0,0,1,0,0,0,0,0,0,1525.79252167509,40,0
22791,0,0,0,0,0,0,0,0,0,0,0,0,0,1525.8594717638,40,0
22792,0,0,0,0,0,0,1,0,0,0,0,0,0,1525.92642185251,40,0
22793,0,0,0,0,0,0,0,0,0,0,0,0,0,1525.99337194122,40,0
22794,0,0,0,0,0,0,0,0,0,0,0,0,0,1526.06032202993,40,0
22795,0,0,0,1,0,0,0,1,0,0,0,1,0,1526.12727211864,40,0
22796,0,0,0,0,0,0,0,0,0,0,0,0,0,1526.19422220734,40,0
22797,0,0,0,0,0,0,0,0,0,0,0,0,0,1526.26117229605,40,0
22798,0,0,0,0,0,0,0,0,0,0,0,0,0,1526.32812238476,40,0
22799,0,0,0,0,0,0,0,0,0,0,0,0,0,1526.39507247347,40,0
22800,0,0,0,0,0,0,0,0,0,0,0,0,0,1526.46202256218,40,0
22801,0,0,0,0,0,0,0,0,0,0,0,0,0,1526.52897265089,40,0
22802,0,0,0,0,0,0,0,0,0,0,0,0,0,1526.5959227396,40,0
22803,0,0,0,0,0,0,0,0,0,0,0,0,0,1526.66287282831,40,0
22804,0,0,0,0,0,0,0,0,0,0,0,0,0,1526.72982291702,40,0
22805,0,0,0,0,0,0,0,0,0,0,0,0,0,1526.79677300572,40,0
22806,0,0,0,0,0,0,0,0,0,0,0,0,0,1526.86372309443,40,0
22807,0,0,0,0,0,0,0,0,0,0,0,0,0,1526.93067318314,40,0
22808,0,0,0,0,0,0,0,0,0,0,0,0,0,1526.99762327185,40,0
22809,0,0,0,0,0,0,0,0,0,0,0,0,0,1527.06457336056,40,0
22810,0,0,1,0,0,0,0,0,0,0,0,0,0,1527.13152344927,40,0
23302,0,0,0,0,0,0,0,0,0,0,0,0,0,1560.07096709403,41,0
23303,0,0,0,0,0,0,0,0,0,0,0,0,0,1560.13791718274,41,0
23304,0,0,0,0,0,0,0,0,0,0,0,0,0,1560.20486727145,41,0
23305,0,0,0,0,0,0,0,0,0,0,0,0,0,1560.27181736016,41,0
23306,0,0,0,1,0,0,0,0,1,0,0,1,0,1560.33876744887,41,0
23307,0,0,0,0,0,0,0,0,0,0,0,0,0,1560.40571753758,41,0
23308,1,0,0,0,0,0,0,0,0,0,1,0,1,1560.47266762628,41,0
23309,0,0,0,0,0,0,0,0,0,0,0,0,0,1560.53961771499,41,0
23310,0,0,0,0,0,0,0,0,0,0,0,0,0,1560.6065678037,41,0
23311,0,0,0,0,0,0,0,0,0,0,0,0,0,1560.67351789241,41,0
23312,0,0,0,0,0,0,1,0,0,0,0,0,0,1560.74046798112,41,0
23313,0,0,0,0,0,0,1,0,0,0,0,0,0,1560.80741806983,41,0
23314,0,0,0,0,0,0,1,0,0,0,0,0,0,1560.87436815854,41,0
23315,0,0,0,0,0,0,1,0,0,0,0,0,0,1560.94131824725,41,0
23316,0,0,0,0,0,0,0,0,0,0,0,0,0,1561.00826833596,41,0
23317,0,0,0,1,0,0,1,1,0,0,0,0,1,1561.07521842466,41,0
23318,0,0,0,0,0,0,0,0,0,0,0,0,0,1561.14216851337,41,0
23319,0,0,0,0,0,0,0,0,0,0,0,0,0,1561.20911860208,41,0
23320,0,0,0,0,0,0,0,0,0,0,0,0,0,1561.27606869079,41,0
23321,0,0,0,0,0,0,0,0,0,0,0,0,0,1561.3430187795,41,0
23322,0,0,0,0,0,0,0,0,0,0,0,0,0,1561.40996886821,41,0
23323,0,0,0,0,0,0,0,0,0,0,0,0,0,1561.47691895692,41,0
23324,0,0,0,0,0,0,0,0,0,0,0,0,0,1561.54386904563,41,0
23325,0,0,0,0,0,0,0,0,0,0,0,0,0,1561.61081913434,41,0
23326,0,0,0,0,0,0,0,0,0,0,0,0,0,1561.67776922304,41,0
23327,0,0,0,0,0,0,0,0,0,0,0,0,0,1561.74471931175,41,0
23328,0,0,0,0,0,0,0,0,0,0,0,0,0,1561.81166940046,41,0
23329,0,0,0,0,0,0,0,0,0,0,0,0,0,1561.87861948917,41,0
23330,0,0,0,0,0,0,0,0,0,0,0,0,0,1561.94556957788,41,0
23331,0,0,0,0,0,0,0,0,0,0,0,0,0,1562.01251966659,41,0
23332,0,0,1,0,0,0,0,0,0,0,0,0,0,1562.0794697553,41,0
23882,0,0,0,0,0,0,0,0,0,0,0,0,0,1598.90201854517,42,1
23883,0,0,0,0,0,0,0,0,0,0,0,0,0,1598.96896863388,42,1
23884,0,0,0,0,0,0,0,0,0,0,0,0,0,1599.03591872259,42,1
23885,0,0,0,0,0,0,0,0,0,0,0,0,0,1599.1028688113,42,1
23886,0,0,0,0,0,0,0,0,0,0,0,0,0,1599.16981890001,42,1
23887,0,0,0,0,0,0,0,0,0,0,0,0,0,1599.23676898872,42,1
23888,0,0,0,0,0,0,0,0,0,0,0,0,0,1599.30371907743,42,1
23889,0,0,0,0,0,0,0,0,0,0,0,0,0,1599.37066916614,42,1
23890,0,0,0,0,0,0,0,0,0,0,0,0,0,1599.43761925485,42,1
23891,0,0,0,0,0,0,0,0,0,0,0,0,0,1599.50456934355,42,1
23892,0,0,0,0,0,0,0,0,0,0,0,0,0,1599.57151943226,42,1
23893,0,0,0,0,0,0,0,0,0,0,0,0,0,1599.63846952097,42,1
23894,0,0,0,0,0,0,1,0,0,0,0,0,0,1599.70541960968,42,1
23895,0,0,0,0,0,0,1,0,0,0,0,0,0,1599.77236969839,42,1
23896,0,0,0,0,0,0,0,0,0,0,0,0,0,1599.8393197871,42,1
23897,1,0,0,0,0,0,1,0,0,1,0,1,0,1599.90626987581,42,1
23898,0,0,0,0,0,0,1,0,0,0,0,0,0,1599.97321996452,42,1
23899,0,0,0,0,0,0,0,0,0,0,0,0,0,1600.04017005323,42,1
23900,0,0,0,0,0,0,0,0,0,0,0,0,0,1600.10712014193,42,1
23901,0,0,0,0,0,0,0,0,0,0,0,0,0,1600.17407023064,42,1
23902,1,0,0,0,0,0,0,0,0,0,1,0,1,1600.24102031935,42,1
23903,0,0,0,0,0,0,0,0,0,0,0,0,0,1600.30797040806,42,1
23904,0,0,0,0,0,0,0,0,0,0,0,0,0,1600.37492049677,42,1
23905,0,0,0,0,0,0,0,0,0,0,0,0,0,1600.44187058548,42,1
23906,0,0,0,0,0,0,0,0,0,0,0,0,0,1600.50882067419,42,1
23907,0,0,0,0,0,0,0,0,0,0,0,0,0,1600.5757707629,42,1
23908,0,0,0,0,0,0,0,0,0,0,0,0,0,1600.6427208516,42,1
23909,0,0,0,0,0,0,0,0,0,0,0,0,0,1600.70967094031,42,1
23910,0,0,0,0,0,0,0,0,0,0,0,0,0,1600.77662102902,42,1
23911,0,0,0,0,0,0,0,0,0,0,0,0,0,1600.84357111773,42,1
23912,0,0,0,0,1,0,0,0,0,0,0,0,0,1600.91052120644,42,1
24472,0,0,0,0,0,0,0,0,0,0,0,0,0,1638.40257088341,43,0
24473,0,0,0,0,0,0,0,0,0,0,0,0,0,1638.46952097212,43,0
24474,0,0,0,0,0,0,0,0,0,0,0,0,0,1638.53647106082,43,0
24475,0,0,0,0,0,0,0,0,0,0,0,0,0,1638.60342114953,43,0
24476,0,0,0,0,0,0,0,0,0,0,0,0,0,1638.67037123824,43,0
24477,0,0,0,0,0,0,0,0,0,0,0,0,0,1638.73732132695,43,0
24478,0,0,0,0,0,0,0,0,0,0,0,0,0,1638.80427141566,43,0
24479,0,0,0,0,0,0,0,0,0,0,0,0,0,1638.87122150437,43,0
24480,0,0,0,0,0,0,0,0,0,0,0,0,0,1638.93817159308,43,0
24481,0,0,0,0,0,0,1,0,0,0,0,0,0,1639.00512168179,43,0
24482,0,0,0,0,0,0,1,0,0,0,0,0,0,1639.0720717705,43,0
24483,0,0,0,0,0,0,1,0,0,0,0,0,0,1639.1390218592,43,0
24484,0,0,0,0,0,0,1,0,0,0,0,0,0,1639.20597194791,43,0
24485,0,0,0,0,0,0,1,0,0,0,0,0,0,1639.27292203662,43,0
24486,0,0,0,0,0,0,0,0,0,0,0,0,0,1639.33987212533,43,0
24487,0,0,0,1,0,0,0,1,0,0,0,1,0,1639.40682221404,43,0
24488,0,0,0,0,0,0,0,0,0,0,0,0,0,1639.47377230275,43,0
24489,0,0,0,0,0,0,0,0,0,0,0,0,0,1639.54072239146,43,0
24490,0,0,0,0,0,0,0,0,0,0,0,0,0,1639.60767248017,43,0
24491,0,0,0,0,0,0,0,0,0,0,0,0,0,1639.67462256887,43,0
24492,0,0,0,0,0,0,0,0,0,0,0,0,0,1639.74157265758,43,0
24493,0,0,0,0,0,0,0,0,0,0,0,0,0,1639.80852274629,43,0
24494,0,0,0,0,0,0,0,0,0,0,0,0,0,1639.875472835,43,0
24495,0,0,0,0,0,0,0,0,0,0,0,0,0,1639.94242292371,43,0
24496,0,0,0,0,0,0,0,0,0,0,0,0,0,1640.00937301242,43,0
24497,0,0,0,0,0,0,0,0,0,0,0,0,0,1640.07632310113,43,0
24498,0,0,0,0,0,0,0,0,0,0,0,0,0,1640.14327318984,43,0
24499,0,0,0,0,0,0,0,0,0,0,0,0,0,1640.21022327855,43,0
24500,0,0,0,0,0,0,0,0,0,0,0,0,0,1640.27717336725,43,0
24501,0,0,0,0,0,0,0,0,0,0,0,0,0,1640.34412345596,43,0
24502,0,0,1,0,0,0,0,0,0,0,0,0,0,1640.41107354467,43,0
25025,0,0,0,0,0,0,0,0,0,0,0,0,0,1675.42596993941,44,0
25026,0,0,0,0,0,0,0,0,0,0,0,0,0,1675.49292002812,44,0
25027,0,0,0,0,0,0,0,0,0,0,0,0,0,1675.55987011683,44,0
25028,0,0,0,0,0,0,1,0,0,0,0,0,0,1675.62682020554,44,0
25029,0,0,0,0,0,0,0,0,0,0,0,0,0,1675.69377029425,44,0
25030,0,0,0,0,0,0,1,0,0,0,0,0,0,1675.76072038295,44,0
25031,0,0,0,0,0,0,0,0,0,0,0,0,0,1675.82767047166,44,0
25032,0,0,0,0,0,0,1,0,0,0,0,0,0,1675.89462056037,44,0
25033,0,0,0,0,0,0,0,0,0,0,0,0,0,1675.96157064908,44,0
25034,0,0,0,0,0,0,1,0,0,0,0,0,0,1676.02852073779,44,0
25035,0,0,0,0,0,0,1,0,0,0,0,0,0,1676.0954708265,44,0
25036,0,0,0,0,0,0,1,0,0,0,0,0,0,1676.16242091521,44,0
25037,0,0,0,0,0,0,1,0,0,0,0,0,0,1676.22937100392,44,0
25038,0,0,0,0,0,0,1,0,0,0,0,0,0,1676.29632109263,44,0
25039,0,0,0,0,0,0,1,0,0,0,0,0,0,1676.36327118133,44,0
25040,0,0,0,1,0,0,0,1,0,0,0,1,0,1676.43022127004,44,0
25041,0,0,0,0,0,0,0,0,0,0,0,0,0,1676.49717135875,44,0
25042,0,0,0,0,0,0,0,0,0,0,0,0,0,1676.56412144746,44,0
25043,0,0,0,0,0,0,0,0,0,0,0,0,0,1676.63107153617,44,0
25044,0,0,0,1,0,0,0,0,1,0,0,0,1,1676.69802162488,44,0
25045,0,0,0,0,0,0,0,0,0,0,0,0,0,1676.76497171359,44,0
25046,0,0,0,0,0,0,0,0,0,0,0,0,0,1676.8319218023,44,0
25047,0,0,0,0,0,0,0,0,0,0,0,0,0,1676.89887189101,44,0
25048,0,0,0,0,0,0,1,0,0,0,0,0,0,1676.96582197971,44,0
25049,0,0,0,0,0,0,1,0,0,0,0,0,0,1677.03277206842,44,0
25050,0,0,0,0,0,0,0,0,0,0,0,0,0,1677.09972215713,44,0
